run_id,pr_number,energy_baseline_fullcov_J,savings_80pct_%,savings_90pct_%,savings_95pct_%
18585349655,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
18580048967,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18578765546,4736,386.562,39.968491470967145,39.968491470967145,39.968491470967145
18573159766,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18560237969,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18559719460,4735,122.762,0.0,0.0,0.0
18559095988,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18558241586,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
18549575748,4729,154.415,0.0,0.0,0.0
18543932860,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18533201998,4731,359.462,35.362291424406465,33.734581124013104,0.0
18516406461,4729,154.415,0.0,0.0,0.0
18141917842,4719,3702.627,79.55559660748976,73.37919806666996,0.0
18108462108,4719,3702.627,79.55559660748976,73.37919806666996,0.0
18057793462,4719,3702.627,79.55559660748976,73.37919806666996,0.0
18053521122,4719,3702.627,79.55559660748976,73.37919806666996,0.0
18039194365,4719,3702.627,79.55559660748976,73.37919806666996,0.0
18038053976,4719,3702.627,79.55559660748976,73.37919806666996,0.0
17901867549,4719,3702.627,79.55559660748976,73.37919806666996,0.0
17785817935,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
17590808126,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17588847930,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17576063745,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17575853990,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17570067866,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17566216165,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17548140497,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17536601380,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17532444217,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17529519850,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17529397114,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17526757547,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17521047832,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17519960825,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17519826764,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
17517677450,4711,15372.916,97.26452027708991,96.48500648803389,95.6804096243029
