file,lines_total,lines_hit_any
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_rebomos.cpp,622,604
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_rebomos.h,108,105
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw.cpp,341,319
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw_angle_table.cpp,421,371
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw_angle_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw_mod.cpp,54,52
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_sw_mod.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff.cpp,421,393
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff.h,13,13
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_mod.cpp,165,157
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_mod.h,19,19
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_mod_c.cpp,83,78
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_mod_c.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_table.cpp,503,492
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_zbl.cpp,132,127
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_tersoff_zbl.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_threebody_table.cpp,456,407
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_threebody_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_vashishta.cpp,321,309
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_vashishta.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_vashishta_table.cpp,151,142
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MANYBODY/pair_vashishta_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_atom_swap.cpp,477,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_atom_swap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_break.cpp,416,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_break.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_create.cpp,792,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_create.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_create_angle.cpp,52,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_create_angle.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_swap.cpp,395,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_bond_swap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_charge_regulation.cpp,963,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_charge_regulation.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_gcmc.cpp,1655,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_gcmc.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_hmc.cpp,335,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_hmc.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_mol_swap.cpp,241,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_mol_swap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_neighbor_swap.cpp,526,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_neighbor_swap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_sgcmc.cpp,495,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_sgcmc.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_tfmc.cpp,154,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_tfmc.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_widom.cpp,664,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/fix_widom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/pair_dsmc.cpp,275,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MC/pair_dsmc.h,8,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MDI/fix_mdi_engine.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MDI/fix_mdi_qm.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MDI/fix_mdi_qmmm.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MDI/mdi_command.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam.h,71,65
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_dens_final.cpp,135,110
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_dens_init.cpp,283,283
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_force.cpp,514,502
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_funcs.cpp,231,155
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_impl.cpp,61,61
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_setup_done.cpp,567,418
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_setup_global.cpp,73,71
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/meam_setup_param.cpp,114,94
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/pair_meam.cpp,516,475
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/pair_meam.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/pair_meam_ms.cpp,4,4
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MEAM/pair_meam_ms.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/angle_mesocnt.cpp,211,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/angle_mesocnt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/bond_mesocnt.cpp,50,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/bond_mesocnt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/pair_mesocnt.cpp,1492,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/pair_mesocnt.h,14,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/pair_mesocnt_viscous.cpp,497,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MESONT/pair_mesocnt_viscous.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MGPT/pair_mgpt.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/bond_special.cpp,99,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/bond_special.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/compute_viscosity_cos.cpp,158,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/compute_viscosity_cos.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_accelerate_cos.cpp,33,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_accelerate_cos.h,2,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_imd.cpp,1013,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_imd.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_ipi.cpp,226,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_ipi.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_srp.cpp,286,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_srp.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_srp_react.cpp,47,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/fix_srp_react.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_agni.cpp,237,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_agni.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_list.cpp,217,165
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_list.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_srp.cpp,343,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_srp.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_srp_react.cpp,92,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_srp_react.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_tracker.cpp,314,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MISC/pair_tracker.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-HDNNP/pair_hdnnp.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/compute_mliap.cpp,169,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/compute_mliap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_data.cpp,194,184
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_descriptor.cpp,18,18
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_descriptor_ace.cpp,206,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_descriptor_snap.cpp,306,196
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_descriptor_so3.cpp,186,136
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_model.cpp,75,57
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_model_linear.cpp,67,24
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_model_nn.cpp,199,178
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_model_nn.h,14,4
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_model_quadratic.cpp,140,49
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_so3.cpp,722,720
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/mliap_so3_math.h,82,78
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/pair_mliap.cpp,186,151
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-IAP/pair_mliap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/compute_pace.cpp,260,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/compute_pace.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/pair_pace.cpp,186,159
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/pair_pace.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/pair_pace_extrapolation.cpp,227,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-PACE/pair_pace_extrapolation.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_atom.cpp,133,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_global.cpp,154,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_global.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_local.cpp,153,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_pod_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_podd_atom.cpp,156,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/compute_podd_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/eapod.cpp,1787,794
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/fitpod_command.cpp,1411,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/fitpod_command.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/pair_pod.cpp,1574,298
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-POD/pair_pod.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-QUIP/pair_quip.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/pair_rann.cpp,957,804
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/pair_rann.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_activation.h,9,6
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_activation_linear.h,7,6
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_activation_sig_i.h,13,10
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint.cpp,29,29
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint.h,14,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_bond.cpp,586,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_bondscreened.cpp,570,299
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_bondscreenedspin.cpp,621,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_bondspin.cpp,685,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_radial.cpp,151,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_radialscreened.cpp,163,122
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_radialscreenedspin.cpp,176,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-RANN/rann_fingerprint_radialspin.cpp,164,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_gaussian_grid_local.cpp,73,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_gaussian_grid_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_grid.cpp,120,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_grid_local.cpp,128,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_atom.cpp,400,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_grid.cpp,190,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_grid.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_grid_local.cpp,180,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_sna_grid_local.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snad_atom.cpp,265,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snad_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snap.cpp,400,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snav_atom.cpp,281,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/compute_snav_atom.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/pair_snap.cpp,445,345
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/pair_snap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-SNAP/sna.cpp,902,729
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-UF3/pair_uf3.cpp,1164,987
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-UF3/pair_uf3.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-UF3/uf3_bspline_basis2.cpp,49,45
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/ML-UF3/uf3_bspline_basis3.cpp,279,275
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/angle_class2_p6.cpp,301,301
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/angle_class2_p6.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/angle_cosine_buck6d.cpp,206,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/angle_cosine_buck6d.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/improper_inversion_harmonic.cpp,161,161
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/improper_inversion_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/pair_buck6d_coul_gauss_dsf.cpp,368,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/pair_buck6d_coul_gauss_dsf.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/pair_buck6d_coul_gauss_long.cpp,402,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOFFF/pair_buck6d_coul_gauss_long.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_charmm.cpp,163,162
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_charmm.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_cosine.cpp,121,117
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_cosine.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_cosine_squared.cpp,152,132
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_cosine_squared.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_harmonic.cpp,156,135
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_table.cpp,359,342
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/angle_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_angle.cpp,77,67
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_angle.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_bond.cpp,55,55
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_bond.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_full.cpp,114,104
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_full.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_molecular.cpp,113,39
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_molecular.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_template.cpp,58,56
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/atom_vec_template.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_fene.cpp,143,123
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_fene.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_fene_expand.cpp,145,136
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_fene_expand.h,2,2
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_gromos.cpp,95,89
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_gromos.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_harmonic.cpp,103,94
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_morse.cpp,111,103
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_morse.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_quartic.cpp,168,157
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_quartic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_table.cpp,318,298
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/bond_table.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_charmm.cpp,252,241
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_charmm.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_charmmfsw.cpp,277,263
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_charmmfsw.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_harmonic.cpp,186,182
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_multi_harmonic.cpp,233,184
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_multi_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_opls.cpp,250,188
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_opls.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_table.cpp,547,440
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/dihedral_table.h,25,23
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/fix_cmap.cpp,691,0
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/fix_cmap.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_cvff.cpp,193,179
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_cvff.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_harmonic.cpp,146,146
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_harmonic.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_umbrella.cpp,172,167
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/improper_umbrella.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/pair_hbond_dreiding_lj.cpp,331,248
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/pair_hbond_dreiding_lj.h,1,1
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/pair_hbond_dreiding_morse.cpp,281,197
/scratch/projects/anklesan/energy_aware_testing/GithubLammps/lammps/src/MOLECULE/pair_hbond_dreiding_morse.h,1,1
