run_id,pr_number,changed_lines_mapped,coverable_changed_lines,max_change_cov,pareto_points,status,energy_j_at_80pct,suite_size_at_80pct,energy_j_at_90pct,suite_size_at_90pct,energy_j_at_95pct,suite_size_at_95pct,time_s_at_80pct,time_s_at_90pct,time_s_at_95pct,energy_frac_of_full_at_80pct,energy_savings_pct_at_80pct,energy_frac_of_full_at_90pct,energy_savings_pct_at_90pct,energy_frac_of_full_at_95pct,energy_savings_pct_at_95pct,suite_frac_of_full_at_80pct,suite_frac_of_full_at_90pct,suite_frac_of_full_at_95pct,delta_energy_80_to_90_j,delta_energy_90_to_95_j,delta_suite_80_to_90,delta_suite_90_to_95
17785817935,4640,53,53,1.0,2,ok,9961.285,81.0,10119.885000000002,82.0,10119.885000000002,82.0,,,,0.05281691074334262,94.71830892566574,0.05365784261547501,94.6342157384525,0.05365784261547501,94.6342157384525,0.13213703099510604,0.13376835236541598,0.13376835236541598,158.60000000000218,0.0,1.0,0.0
17590808126,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17588847930,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17576063745,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17575853990,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17570067866,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17566216165,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17548140497,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17536601380,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17532444217,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17529519850,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
17529397114,4711,107,107,1.0,3,ok,9316.184,72.0,9384.87,73.0,9384.87,73.0,,,,0.04939644421342795,95.06035557865721,0.04976063240112836,95.02393675988716,0.04976063240112836,95.02393675988716,0.11745513866231648,0.11908646003262642,0.11908646003262642,68.68600000000151,0.0,1.0,0.0
